id,price,year,manufacturer,model,condition,cylinders,odometer,type,paint_color,state,lat,long,posting_date,fuel_id,transmission_id
7312999964,27250,2020,ford,mustang ecoboost premium,like new,4 cylinders,35000,coupe,silver,tx,"34,16","-97,18",2021-04-26T15:09:48-0500,1,2
7312945622,31590,2020,ram,1500 classic regular cab,good,8 cylinders,21046,pickup,white,tx,"33,89","-98,51",2021-04-26T13:41:06-0500,1,1
7312934994,0,2020,chevrolet,tahoe,excellent,8 cylinders,47915,SUV,white,tx,"34,2","-97,16",2021-04-26T13:24:56-0500,1,2
7312824509,39590,2021,ford,mustang gt coupe 2d,good,8 cylinders,728,coupe,blue,tx,"33,89","-98,51",2021-04-26T10:41:11-0500,1,1
7312791563,36988,2020,chevrolet,silverado,like new,8 cylinders,36590,truck,black,tx,"35,2","-97,48",2021-04-26T09:49:21-0500,1,2
7312763795,25990,2020,ford,f150 regular cab xlt pickup,good,6 cylinders,21480,pickup,black,tx,"33,89","-98,51",2021-04-26T09:00:59-0500,1,1
7311902700,33990,2019,chevrolet,silverado 1500 crew,good,8 cylinders,38185,pickup,white,tx,"33,89","-98,51",2021-04-24T11:21:19-0500,1,1
7311902579,35590,2019,ram,1500 crew cab big horn,good,6 cylinders,22805,pickup,black,tx,"33,89","-98,51",2021-04-24T11:21:10-0500,3,1
7311588444,87700,2021,ford,f250 king ranch,like new,8 cylinders,12900,truck,white,tx,"34,16","-97,18",2021-04-23T16:32:28-0500,2,2
7311556361,26888,2019,chevrolet,colorado crew cab lt,like new,6 cylinders,47000,truck,blue,tx,"34,16","-97,18",2021-04-23T15:34:29-0500,1,2
7311475047,0,2019,ford,f-250sd,excellent,8 cylinders,125936,truck,silver,tx,"34,2","-97,16",2021-04-23T13:20:54-0500,2,2
7309252159,20888,2020,chevrolet,equinox 2lt,like new,4 cylinders,35000,SUV,black,tx,"34,16","-97,18",2021-04-19T10:23:48-0500,1,2
7308859850,28990,2021,chevrolet,silverado 1500 regular,good,6 cylinders,22262,pickup,silver,tx,"33,89","-98,51",2021-04-18T13:40:39-0500,3,1
7308814090,35990,2021,ford,f150 regular cab xl pickup,good,6 cylinders,3192,pickup,blue,tx,"33,89","-98,51",2021-04-18T12:20:55-0500,3,1
7308785052,36590,2020,gmc,sierra 1500 limited double,good,8 cylinders,14222,pickup,blue,tx,"33,89","-98,51",2021-04-18T11:30:49-0500,1,1
7308740675,35590,2020,gmc,sierra 1500 double cab,good,6 cylinders,8218,pickup,white,tx,"33,89","-98,51",2021-04-18T10:10:57-0500,1,1
7308370303,43800,2019,chevrolet,silverado ltz 4x4,excellent,8 cylinders,49254,pickup,grey,tx,"36,8","-98,69",2021-04-17T13:17:37-0500,1,2
7307780989,20888,2020,chevrolet,equinox 2lt,like new,4 cylinders,35000,SUV,black,tx,"34,16","-97,18",2021-04-16T11:53:05-0500,1,2
7307698708,46911,2020,ram,1500 laramie 4x4,like new,8 cylinders,20300,truck,blue,tx,"34,16","-97,18",2021-04-16T09:52:39-0500,1,2
7307505970,33700,2020,ram,1500 big horn,like new,8 cylinders,68300,truck,black,tx,"34,16","-97,18",2021-04-15T19:36:21-0500,1,2
7305618608,39990,2021,acura,mdx sh-awd sport utility,good,6 cylinders,1237,other,white,tx,"33,89","-98,51",2021-04-12T10:01:17-0500,1,1
7305430582,32888,2020,ram,1500 big horn,like new,8 cylinders,68300,truck,black,tx,"34,16","-97,18",2021-04-11T19:36:50-0500,1,2
7304787040,43720,2019,chevrolet,silverado 2500hd 4x4,excellent,8 cylinders,84250,truck,white,tx,"34,16","-97,18",2021-04-10T13:06:54-0500,2,2
7304784077,25900,2020,nissan,frontier sv crew cab,like new,6 cylinders,8400,truck,grey,tx,"34,16","-97,18",2021-04-10T13:02:16-0500,1,2
7304756993,32990,2020,jeep,wrangler sport suv 2d,good,6 cylinders,1423,SUV,yellow,tx,"33,89","-98,51",2021-04-10T12:21:00-0500,3,1
7304326228,0,2021,cadillac,escalade esv,excellent,8 cylinders,36294,SUV,black,tx,"34,2","-97,16",2021-04-09T14:30:19-0500,1,2
7304283353,0,2020,chevrolet,silverado 1500,excellent,8 cylinders,65949,truck,red,tx,"34,2","-97,16",2021-04-09T13:22:39-0500,1,2
7304283296,0,2020,ford,f-250sd,excellent,8 cylinders,84531,truck,white,tx,"34,2","-97,16",2021-04-09T13:22:33-0500,2,2
7304190421,44590,2020,ford,f150 supercrew cab lariat,good,6 cylinders,37001,pickup,white,tx,"33,89","-98,51",2021-04-09T11:00:58-0500,3,1
7303688346,28990,2019,infiniti,qx60 3.5 sport utility,good,6 cylinders,32458,SUV,black,tx,"33,89","-98,51",2021-04-08T11:21:29-0500,1,1
7303511339,25900,2020,nissan,frontier sv crew cab,like new,6 cylinders,8400,truck,grey,tx,"34,16","-97,18",2021-04-08T00:19:58-0500,1,2
7303503940,28174,2019,chevrolet,traverse premier,like new,6 cylinders,87200,SUV,silver,tx,"34,16","-97,18",2021-04-07T23:29:53-0500,1,2
7303501015,43720,2019,chevrolet,silverado 2500hd 4x4,excellent,8 cylinders,84250,truck,white,tx,"34,16","-97,18",2021-04-07T23:14:15-0500,2,2
7303481846,32888,2020,ram,1500 big horn,like new,8 cylinders,68300,truck,black,tx,"34,16","-97,18",2021-04-07T21:47:36-0500,1,2
7303330887,55900,2021,dodge,charger r/t scat pack,like new,8 cylinders,2100,sedan,white,tx,"34,16","-97,18",2021-04-07T15:46:36-0500,1,2
7302294087,32888,2020,ram,1500 big horn,like new,8 cylinders,68300,truck,black,tx,"34,16","-97,18",2021-04-05T16:06:16-0500,1,2
7302279089,43720,2019,chevrolet,silverado 2500hd 4x4,excellent,8 cylinders,84250,truck,white,tx,"34,16","-97,18",2021-04-05T15:40:25-0500,2,2
7302272382,28174,2019,chevrolet,traverse premier,like new,6 cylinders,87200,SUV,silver,tx,"34,16","-97,18",2021-04-05T15:29:16-0500,1,2
7302268877,25900,2020,nissan,frontier sv crew cab,like new,6 cylinders,8400,truck,grey,tx,"34,16","-97,18",2021-04-05T15:23:26-0500,1,2
7302266736,20700,2020,gmc,terrain sle,like new,4 cylinders,36850,SUV,white,tx,"34,16","-97,18",2021-04-05T15:19:59-0500,1,2
7302158029,17250,2019,hyundai,santa fe sport,like new,4 cylinders,47000,SUV,blue,tx,"34,16","-97,18",2021-04-05T12:32:13-0500,1,2
7302127337,26900,2019,dodge,challenger sxt coupe 2d,like new,6 cylinders,46000,coupe,black,tx,"34,16","-97,18",2021-04-05T11:48:28-0500,1,2
7301720116,45590,2021,acura,mdx advance pkg sport,good,6 cylinders,3687,SUV,white,tx,"33,89","-98,51",2021-04-04T12:41:02-0500,1,1
7314829480,25990,2020,ram,1500 classic regular cab,good,8 cylinders,12302,pickup,white,ut,"33,78","-84,41",2021-04-30T09:41:27-0600,1,1
7316991495,38500,2019,ford,f-150 lariat,good,6 cylinders,74048,pickup,white,ut,"42,89","-112,45",2021-05-04T16:41:06-0600,1,1
7314820724,42900,2021,toyota,4runner,new,6 cylinders,4300,SUV,red,ut,"40,37","-111,73",2021-04-30T09:26:49-0600,1,2
7314817727,25990,2020,ram,1500 classic regular cab,good,8 cylinders,12302,pickup,white,ut,"33,78","-84,41",2021-04-30T09:21:32-0600,1,1
7314737277,33990,2020,jeep,wrangler sport suv 2d,good,6 cylinders,7359,other,white,ut,"33,78","-84,41",2021-04-30T06:32:38-0600,1,1
7314737242,39990,2020,nissan,370z nismo coupe 2d,good,6 cylinders,8373,coupe,white,ut,"33,78","-84,41",2021-04-30T06:32:34-0600,1,1
7314638068,25990,2020,ram,1500 classic regular cab,good,8 cylinders,12302,pickup,white,ut,"33,78","-84,41",2021-04-29T19:31:18-0600,1,1
7313082378,35595,2020,honda,pilot touring awd,like new,6 cylinders,1500,SUV,black,ut,"40,72","-112,03",2021-04-26T16:43:28-0600,1,2
7313006890,22595,2021,subaru,wrx,like new,4 cylinders,7000,sedan,blue,ut,"40,72","-112,03",2021-04-26T14:21:13-0600,1,3
7311491957,51692,2021,ram,2500 tradesman,new,8 cylinders,8226,pickup,white,ut,"40,72","-111,89",2021-04-23T12:47:18-0600,1,2
7311484874,31775,2021,subaru,wrx premium,like new,4 cylinders,17319,sedan,blue,ut,"40,72","-111,89",2021-04-23T12:36:09-0600,1,3
7308800957,59500,2020,ram,promaster 1500 136 high roof,excellent,6 cylinders,16100,van,white,ut,"40,71","-111,85",2021-04-18T10:58:09-0600,1,2
7306941042,21990,2019,nissan,maxima,good,6 cylinders,25500,sedan,white,ut,"40,47","-74,28",2021-04-14T16:38:49-0600,1,2
7306940051,36490,2019,ford,e-series cutaway,good,10 cylinders,16535,truck,white,ut,"40,47","-74,28",2021-04-14T16:36:33-0600,1,2
7304326353,40595,2021,ford,150 xlt 4x4,like new,6 cylinders,3000,truck,black,ut,"40,72","-112,03",2021-04-09T13:30:30-0600,1,2
7303823829,7395,2019,mitsubishi,mirage es,excellent,4 cylinders,19000,hatchback,red,ut,"40,75","-111,93",2021-04-08T13:56:12-0600,1,2
7302303077,0,2019,ram,2500,excellent,6 cylinders,20492,truck,white,ut,"45,08","-94,33",2021-04-05T15:21:53-0600,2,2
7301708248,64500,2019,ram,promaster 1500,like new,6 cylinders,38000,van,white,ut,"40,82","-111,82",2021-04-04T11:13:26-0600,1,2
7316592081,56500,2021,gmc,sierra,new,8 cylinders,1300,pickup,red,ut,"37,18","-113,61",2021-05-03T22:14:55-0600,1,2
7315995422,75000,2021,gmc,sierra 1500 at4,like new,8 cylinders,2500,truck,white,ut,"37,18","-113,61",2021-05-02T17:43:08-0600,1,2
7315711261,56500,2021,toyota,supra 3.0 premium gr,new,6 cylinders,1092,coupe,silver,ut,"37,68","-113,08",2021-05-02T07:30:40-0600,1,2
7315543400,91500,2019,jeep,grand cherokee,like new,8 cylinders,17420,SUV,red,ut,"37,18","-113,61",2021-05-01T16:28:11-0600,1,2
7309908782,47388,2019,gmc,sierra 2500hd slt,excellent,8 cylinders,124723,pickup,white,ut,"37,68","-113,06",2021-04-20T11:37:39-0600,2,2
7305654787,88000,2020,ford,f150 raptor,like new,6 cylinders,11000,pickup,red,ut,"37,1","-113,49",2021-04-12T09:54:59-0600,1,2
7316874546,23395,2021,nissan,rogue,excellent,4 cylinders,28760,SUV,black,vt,"44,19","-72,49",2021-05-04T15:05:44-0400,1,2
7316874178,19995,2019,nissan,rogue,excellent,4 cylinders,24935,SUV,silver,vt,"44,19","-72,49",2021-05-04T15:05:06-0400,1,2
7316873468,32995,2021,infiniti,qx60,excellent,6 cylinders,27306,SUV,grey,vt,"44,19","-72,49",2021-05-04T15:03:53-0400,1,2
7316872640,23995,2020,subaru,outback,excellent,4 cylinders,32270,SUV,red,vt,"44,19","-72,49",2021-05-04T15:02:33-0400,1,2
7316870441,28795,2021,toyota,rav4,excellent,4 cylinders,29164,SUV,grey,vt,"44,19","-72,49",2021-05-04T14:59:05-0400,1,2
7316870017,17995,2019,subaru,impreza,excellent,4 cylinders,22292,sedan,silver,vt,"44,19","-72,49",2021-05-04T14:58:21-0400,1,2
7316868385,23395,2021,nissan,rogue,excellent,4 cylinders,27817,SUV,black,vt,"44,19","-72,49",2021-05-04T14:55:35-0400,1,2
7316867808,24995,2019,ford,edge sel,excellent,4 cylinders,41530,SUV,grey,vt,"44,23","-72,55",2021-05-04T14:54:34-0400,1,2
7316866624,21995,2021,chevrolet,equinox,excellent,6 cylinders,31954,SUV,grey,vt,"44,19","-72,49",2021-05-04T14:52:34-0400,1,2
7316866368,17665,2019,chevrolet,equinox,excellent,4 cylinders,78448,SUV,blue,vt,"44,19","-72,49",2021-05-04T14:52:06-0400,1,2
7316314753,22995,2019,nissan,rogue,excellent,4 cylinders,26885,SUV,grey,vt,"44,19","-72,49",2021-05-03T13:57:09-0400,1,2
7315510468,36000,2019,audi,a5 premium plus,excellent,4 cylinders,16000,coupe,silver,vt,"43,17","-73,05",2021-05-01T17:14:14-0400,1,3
7315353628,24995,2020,ford,escape se awd,like new,4 cylinders,15055,SUV,white,vt,"44,98","-73,45",2021-05-01T12:40:07-0400,1,2
7315321812,18995,2019,nissan,sentra sv,like new,4 cylinders,15175,sedan,grey,vt,"44,98","-73,45",2021-05-01T11:46:33-0400,1,2
7315301194,20995,2019,chevrolet,trax lt awd,excellent,4 cylinders,24401,SUV,silver,vt,"44,98","-73,45",2021-05-01T11:09:56-0400,1,2
7315292498,36995,2021,toyota,camry trd,like new,6 cylinders,11258,sedan,red,vt,"44,98","-73,45",2021-05-01T10:54:17-0400,1,2
7315279503,22995,2019,subaru,crosstrek,excellent,4 cylinders,34879,SUV,blue,vt,"44,19","-72,49",2021-05-01T10:28:52-0400,1,2
7314788813,17995,2019,subaru,impreza limited wagon,excellent,4 cylinders,31000,hatchback,blue,vt,"42,76","-72,51",2021-04-30T10:29:58-0400,1,2
7314787613,16995,2020,subaru,legacy premium,excellent,4 cylinders,25000,sedan,white,vt,"42,76","-72,51",2021-04-30T10:27:35-0400,1,2
7314586828,29900,2019,toyota,highlander hybrid limited,excellent,6 cylinders,79000,SUV,white,vt,"43,65","-72,42",2021-04-29T19:16:48-0400,4,2
7313955823,0,2019,toyota,tacoma limited,like new,6 cylinders,30268,pickup,black,vt,"44,21","-72,51",2021-04-28T14:35:43-0400,1,2
7313906119,14995,2019,hyundai,elantra limited,like new,4 cylinders,38781,sedan,black,vt,"44,84","-73,08",2021-04-28T13:15:12-0400,1,2
7313564962,16500,2020,volkswagen,jetta,like new,4 cylinders,12500,sedan,blue,vt,"44,26","-72,58",2021-04-27T17:52:29-0400,1,3
7313471763,19998,2020,kia,sportage lx,good,4 cylinders,46886,SUV,black,vt,"44,44","-73,21",2021-04-27T15:04:28-0400,1,2
7313462993,20395,2021,mitsubishi,outlander,excellent,4 cylinders,20391,SUV,white,vt,"44,19","-72,49",2021-04-27T14:50:04-0400,1,2
7313462636,15695,2019,nissan,sentra,excellent,4 cylinders,17160,sedan,red,vt,"44,19","-72,49",2021-04-27T14:49:26-0400,1,2
7313462264,14995,2020,nissan,sentra,excellent,4 cylinders,7480,sedan,silver,vt,"44,19","-72,49",2021-04-27T14:48:50-0400,1,2
7313461973,22995,2020,nissan,altima,excellent,4 cylinders,21392,sedan,silver,vt,"44,19","-72,49",2021-04-27T14:48:21-0400,1,2
7313459235,23195,2021,nissan,rogue,excellent,4 cylinders,36854,SUV,green,vt,"44,19","-72,49",2021-04-27T14:43:52-0400,1,2
7313458832,16995,2019,subaru,impreza,excellent,4 cylinders,32363,sedan,black,vt,"44,19","-72,49",2021-04-27T14:43:13-0400,1,2
7313452807,50345,2021,nissan,titan,new,8 cylinders,50,truck,black,vt,"44,19","-72,49",2021-04-27T14:33:21-0400,1,2
7313452418,19995,2019,honda,accord,excellent,4 cylinders,44161,sedan,black,vt,"44,19","-72,49",2021-04-27T14:32:43-0400,1,2
7313446542,18295,2019,subaru,impreza,excellent,4 cylinders,17760,hatchback,silver,vt,"44,19","-72,49",2021-04-27T14:23:41-0400,1,2
7313437445,17995,2020,ford,ecosport,excellent,4 cylinders,30177,SUV,blue,vt,"44,19","-72,49",2021-04-27T14:08:49-0400,1,3
7313403857,23395,2021,nissan,rogue sv awd,excellent,4 cylinders,28567,SUV,blue,vt,"44,19","-72,49",2021-04-27T13:15:42-0400,1,2
7313402258,16995,2019,ford,taurus,excellent,6 cylinders,69367,sedan,blue,vt,"44,19","-72,49",2021-04-27T13:13:11-0400,1,2
7313400393,22995,2021,nissan,rogue,excellent,4 cylinders,39663,SUV,silver,vt,"44,19","-72,49",2021-04-27T13:10:15-0400,1,2
7313361892,23795,2021,nissan,rogue,excellent,4 cylinders,20023,SUV,black,vt,"44,19","-72,49",2021-04-27T12:10:53-0400,1,2
7313359314,22995,2021,nissan,rogue,excellent,4 cylinders,38050,SUV,blue,vt,"44,19","-72,49",2021-04-27T12:06:59-0400,1,2
7313355272,23395,2021,nissan,rogue,excellent,4 cylinders,28760,SUV,black,vt,"44,19","-72,49",2021-04-27T12:00:58-0400,1,2
7313354883,19995,2019,nissan,rogue,excellent,4 cylinders,24935,SUV,silver,vt,"44,19","-72,49",2021-04-27T12:00:25-0400,1,2
7313354511,32995,2021,infiniti,qx60,excellent,6 cylinders,27306,SUV,grey,vt,"44,19","-72,49",2021-04-27T11:59:54-0400,1,2
7313354134,23995,2020,subaru,outback,excellent,4 cylinders,32270,SUV,red,vt,"44,19","-72,49",2021-04-27T11:59:19-0400,1,2
7313353438,28795,2021,toyota,rav4,excellent,4 cylinders,29164,SUV,grey,vt,"44,19","-72,49",2021-04-27T11:58:10-0400,1,2
7313353116,17995,2019,subaru,impreza,excellent,4 cylinders,22292,sedan,silver,vt,"44,19","-72,49",2021-04-27T11:57:37-0400,1,2
7313342217,23395,2021,nissan,rogue,excellent,4 cylinders,27817,SUV,black,vt,"44,19","-72,49",2021-04-27T11:39:51-0400,1,2
7313341128,24995,2019,ford,edge sel,excellent,4 cylinders,41530,SUV,grey,vt,"44,23","-72,55",2021-04-27T11:37:56-0400,1,2
7313340126,21995,2021,chevrolet,equinox,excellent,6 cylinders,31954,SUV,grey,vt,"44,19","-72,49",2021-04-27T11:36:19-0400,1,2
7313339804,17665,2019,chevrolet,equinox,excellent,4 cylinders,78448,SUV,blue,vt,"44,19","-72,49",2021-04-27T11:35:44-0400,1,2
7313259659,24995,2020,subaru,outback limited,like new,4 cylinders,27000,wagon,grey,vt,"42,76","-72,51",2021-04-27T08:58:40-0400,1,2
7313259148,20995,2020,subaru,outback 2.5i premium,excellent,4 cylinders,25000,wagon,grey,vt,"42,76","-72,51",2021-04-27T08:57:04-0400,1,2
7313258597,18995,2019,subaru,forester limited,excellent,4 cylinders,40000,SUV,silver,vt,"42,76","-72,51",2021-04-27T08:55:42-0400,1,2
7312965921,22995,2020,subaru,legacy 3.6r limited,like new,4 cylinders,15000,sedan,red,vt,"42,76","-72,51",2021-04-26T15:13:00-0400,1,2
7312773591,20498,2019,volkswagen,tiguan se,good,4 cylinders,50465,SUV,grey,vt,"44,44","-73,21",2021-04-26T10:18:28-0400,1,2
7312398453,22500,2019,volkswagen,gti,excellent,4 cylinders,24500,hatchback,blue,vt,"44,01","-73,17",2021-04-25T13:22:59-0400,1,3
7312314902,18200,2019,mazda,6,excellent,4 cylinders,23000,sedan,blue,vt,"44,46","-72,96",2021-04-25T10:43:32-0400,1,2
7311915378,42995,2021,ram,1500 bighorn,like new,8 cylinders,23343,pickup,blue,vt,"44,98","-73,45",2021-04-24T12:40:46-0400,1,2
7311903792,17600,2020,mitsubishi,eclipse cross,like new,4 cylinders,32051,SUV,brown,vt,"43,51","-71,5",2021-04-24T12:22:53-0400,1,2
7311883285,10995,2020,mitsubishi,mirage,like new,3 cylinders,40139,sedan,red,vt,"43,51","-71,5",2021-04-24T11:50:15-0400,1,2
7311881155,15995,2019,mitsubishi,outlander sport,like new,4 cylinders,25743,SUV,brown,vt,"43,51","-71,5",2021-04-24T11:46:40-0400,1,2
7311875752,0,2019,ford,expedition,excellent,6 cylinders,18622,SUV,white,vt,"42,88","-73,68",2021-04-24T11:37:26-0400,1,2
7311861236,19989,2019,volkswagen,tiguan,good,4 cylinders,78204,SUV,black,vt,"47,38","-94,67",2021-04-24T11:12:52-0400,1,2
7311859649,40445,2019,toyota,tundra,good,8 cylinders,41105,truck,grey,vt,"47,38","-94,67",2021-04-24T11:10:14-0400,1,2
7311441055,32900,2020,ford,transit cargo,excellent,6 cylinders,19233,van,white,vt,"42,88","-73,68",2021-04-23T13:29:04-0400,1,2
7311360222,0,2019,toyota,tacoma double cab sr5,excellent,6 cylinders,49709,pickup,red,vt,"44,21","-72,51",2021-04-23T11:25:37-0400,1,2
7310935783,15995,2019,chevrolet,trax,like new,4 cylinders,20843,SUV,black,vt,"43,51","-71,5",2021-04-22T13:39:18-0400,1,2
7310438636,46500,2019,gmc,yukon slt,like new,8 cylinders,33000,SUV,white,vt,"44,87","-72,05",2021-04-21T13:56:56-0400,1,2
7310275003,15900,2020,honda,fit,like new,4 cylinders,16300,hatchback,grey,vt,"44,55","-72,6",2021-04-21T09:28:13-0400,1,2
7309973134,20395,2021,mitsubishi,outlander,excellent,4 cylinders,20391,SUV,white,vt,"44,19","-72,49",2021-04-20T15:16:12-0400,1,2
7309808989,15695,2019,nissan,sentra,excellent,4 cylinders,17160,sedan,red,vt,"44,19","-72,49",2021-04-20T11:12:38-0400,1,2
7309808621,14995,2020,nissan,sentra,excellent,4 cylinders,7480,sedan,silver,vt,"44,19","-72,49",2021-04-20T11:12:06-0400,1,2
7309808279,22995,2020,nissan,altima,excellent,4 cylinders,21392,sedan,silver,vt,"44,19","-72,49",2021-04-20T11:11:34-0400,1,2
7309807638,23195,2021,nissan,rogue,excellent,4 cylinders,36854,SUV,green,vt,"44,19","-72,49",2021-04-20T11:10:35-0400,1,2
7309807341,16995,2019,subaru,impreza,excellent,4 cylinders,32363,sedan,black,vt,"44,19","-72,49",2021-04-20T11:10:05-0400,1,2
7309806547,50345,2021,nissan,titan,new,8 cylinders,50,truck,black,vt,"44,19","-72,49",2021-04-20T11:08:59-0400,1,2
7309806102,19995,2019,honda,accord,excellent,4 cylinders,44161,sedan,black,vt,"44,19","-72,49",2021-04-20T11:08:20-0400,1,2
7309805142,18295,2019,subaru,impreza,excellent,4 cylinders,17760,hatchback,silver,vt,"44,19","-72,49",2021-04-20T11:06:50-0400,1,2
7309798073,17995,2020,ford,ecosport,excellent,4 cylinders,30177,SUV,blue,vt,"44,19","-72,49",2021-04-20T10:55:52-0400,1,3
7309795896,23395,2021,nissan,rogue sv awd,excellent,4 cylinders,28567,SUV,blue,vt,"44,19","-72,49",2021-04-20T10:52:05-0400,1,2
7309794902,16995,2019,ford,taurus,excellent,6 cylinders,69367,sedan,blue,vt,"44,19","-72,49",2021-04-20T10:50:36-0400,1,2
7309794159,22995,2021,nissan,rogue,excellent,4 cylinders,39663,SUV,silver,vt,"44,19","-72,49",2021-04-20T10:49:25-0400,1,2
7309793438,23795,2021,nissan,rogue,excellent,4 cylinders,20023,SUV,black,vt,"44,19","-72,49",2021-04-20T10:48:17-0400,1,2
7309792808,22995,2021,nissan,rogue,excellent,4 cylinders,38050,SUV,blue,vt,"44,19","-72,49",2021-04-20T10:47:20-0400,1,2
7309791122,23395,2021,nissan,rogue,excellent,4 cylinders,28760,SUV,black,vt,"44,19","-72,49",2021-04-20T10:44:28-0400,1,2
7309790724,19995,2019,nissan,rogue,excellent,4 cylinders,24935,SUV,silver,vt,"44,19","-72,49",2021-04-20T10:43:47-0400,1,2
7309790169,32995,2021,infiniti,qx60,excellent,6 cylinders,27306,SUV,grey,vt,"44,19","-72,49",2021-04-20T10:42:51-0400,1,2
7309788810,23995,2020,subaru,outback,excellent,4 cylinders,32270,SUV,red,vt,"44,19","-72,49",2021-04-20T10:40:40-0400,1,2
7309781795,28795,2021,toyota,rav4,excellent,4 cylinders,29164,SUV,grey,vt,"44,19","-72,49",2021-04-20T10:29:10-0400,1,2
7309781150,17995,2019,subaru,impreza,excellent,4 cylinders,22292,sedan,silver,vt,"44,19","-72,49",2021-04-20T10:28:03-0400,1,2
7309774094,23395,2021,nissan,rogue,excellent,4 cylinders,27817,SUV,black,vt,"44,19","-72,49",2021-04-20T10:15:45-0400,1,2
7309772751,24995,2019,ford,edge sel,excellent,4 cylinders,41530,SUV,grey,vt,"44,23","-72,55",2021-04-20T10:13:12-0400,1,2
7309771794,21995,2021,chevrolet,equinox,excellent,6 cylinders,31954,SUV,grey,vt,"44,19","-72,49",2021-04-20T10:11:23-0400,1,2
7309771268,17665,2019,chevrolet,equinox,excellent,4 cylinders,78448,SUV,blue,vt,"44,19","-72,49",2021-04-20T10:10:34-0400,1,2
7309724129,15695,2019,nissan,sentra,excellent,4 cylinders,17160,sedan,red,vt,"44,19","-72,49",2021-04-20T08:25:22-0400,1,2
7309459516,20998,2019,nissan,rogue,like new,4 cylinders,55755,SUV,blue,vt,"44,44","-73,21",2021-04-19T16:18:45-0400,1,2
7308933094,14500,2020,kia,rio 5-door,like new,4 cylinders,26942,hatchback,silver,vt,"44,48","-73,22",2021-04-18T16:51:59-0400,1,2
7308459325,14995,2020,nissan,sentra,excellent,4 cylinders,7480,sedan,silver,vt,"44,19","-72,49",2021-04-17T16:40:45-0400,1,2
7308453833,22995,2020,nissan,altima,excellent,4 cylinders,21392,sedan,silver,vt,"44,19","-72,49",2021-04-17T16:30:52-0400,1,2
7308353137,25999,2020,volkswagen,golf alltrack,excellent,4 cylinders,16943,wagon,blue,vt,"44,5","-73,09",2021-04-17T13:53:04-0400,1,3
7308253112,24900,2019,kia,sedona,excellent,6 cylinders,37561,mini-van,silver,vt,"42,88","-73,68",2021-04-17T11:27:33-0400,1,2
7308217796,17995,2019,subaru,impreza limited wagon,excellent,4 cylinders,31000,hatchback,blue,vt,"42,76","-72,51",2021-04-17T10:22:54-0400,1,2
7308183712,0,2019,toyota,tundra 4wd sr5,excellent,8 cylinders,91684,pickup,black,vt,"44,21","-72,51",2021-04-17T09:11:10-0400,1,2
7307354805,22698,2019,nissan,rogue,excellent,4 cylinders,24719,SUV,silver,vt,"44,44","-73,21",2021-04-15T15:30:56-0400,1,2
7307278367,33900,2019,ford,f-150,excellent,8 cylinders,78821,truck,blue,vt,"42,88","-73,68",2021-04-15T13:30:09-0400,1,2
7307224416,26288,2020,jeep,cherokee latitude plus,like new,6 cylinders,47384,SUV,white,vt,"44,19","-72,49",2021-04-15T12:08:50-0400,1,2
7307221339,19588,2019,ford,c-max hybrid se,like new,4 cylinders,13969,hatchback,silver,vt,"44,19","-72,49",2021-04-15T12:04:08-0400,1,2
7306945689,21990,2019,nissan,maxima,good,6 cylinders,25500,sedan,white,vt,"40,47","-74,28",2021-04-14T18:49:09-0400,1,2
7306945028,36490,2019,ford,e-series cutaway,good,10 cylinders,16535,truck,white,vt,"40,47","-74,28",2021-04-14T18:47:41-0400,1,2
7306886562,23195,2021,nissan,rogue,excellent,4 cylinders,36854,SUV,green,vt,"44,19","-72,49",2021-04-14T16:54:12-0400,1,2
7306807451,10995,2020,mitsubishi,mirage,like new,4 cylinders,40741,hatchback,black,vt,"43,51","-71,5",2021-04-14T14:41:51-0400,1,2
7306739754,16995,2019,subaru,impreza,excellent,4 cylinders,32363,sedan,black,vt,"44,19","-72,49",2021-04-14T12:58:26-0400,1,2
7306730178,32000,2019,ram,1500,like new,8 cylinders,36000,pickup,red,vt,"43,3","-72,48",2021-04-14T12:44:12-0400,1,2
7306601757,28850,2021,toyota,rav4,like new,4 cylinders,25500,SUV,silver,vt,"44,01","-73,17",2021-04-14T08:58:51-0400,4,2
7306357990,18998,2019,nissan,rogue,excellent,4 cylinders,35065,SUV,white,vt,"44,44","-73,21",2021-04-13T16:33:07-0400,1,2
7306203223,11995,2020,volkswagen,jetta,like new,4 cylinders,78551,sedan,white,vt,"43,51","-71,5",2021-04-13T12:27:41-0400,1,2
7306173282,17898,2019,volkswagen,passat,excellent,4 cylinders,15977,sedan,red,vt,"44,44","-73,21",2021-04-13T11:42:46-0400,1,2
7306171122,19998,2019,mazda,cx-5,excellent,4 cylinders,20703,SUV,white,vt,"44,44","-73,21",2021-04-13T11:39:14-0400,1,2
7306164124,23998,2019,nissan,frontier,excellent,6 cylinders,55020,pickup,red,vt,"44,44","-73,21",2021-04-13T11:27:55-0400,1,2
7306158613,24298,2019,nissan,frontier,excellent,6 cylinders,43099,pickup,grey,vt,"44,44","-73,21",2021-04-13T11:18:48-0400,1,2
7306151442,17598,2019,nissan,rogue,excellent,4 cylinders,34884,SUV,blue,vt,"44,44","-73,21",2021-04-13T11:06:53-0400,1,2
7306149199,16998,2019,nissan,rogue,excellent,4 cylinders,45021,SUV,grey,vt,"44,44","-73,21",2021-04-13T11:03:04-0400,1,2
